step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
625.0,72,15772.0,192.34146341463415,1.5601672269369482,72,23331.0,0.06184103850555304,72,23331.0
630.0,72,16132.0,199.1604938271605,1.3231279919589696,72,23691.0,0.05895727898895593,72,23691.0
635.0,72,16492.0,201.1219512195122,1.4622293194495781,72,24051.0,0.06040043163860381,72,24051.0
640.0,72,16852.0,203.03614457831324,1.6029361574843386,72,24411.0,0.06967722146067062,72,24411.0
645.0,72,17212.0,204.9047619047619,1.7549565746750966,72,24771.0,0.06874091825760804,72,24771.0
650.0,72,17572.0,216.93827160493828,1.3780499165897377,72,25131.0,0.0389779882834951,72,25131.0
655.0,72,17932.0,210.96470588235294,1.9274526080145447,72,25491.0,0.06864985149766091,72,25491.0
660.0,72,18292.0,210.2528735632184,2.244453253896202,72,25851.0,0.10493199615422871,72,25851.0
665.0,72,18652.0,222.04761904761904,1.8566893031046563,72,26211.0,0.08132849558880362,72,26211.0
670.0,72,19012.0,229.06024096385542,1.6724520168635884,72,26571.0,0.03742185812380804,72,26571.0
675.0,61,15961.0,190.01190476190476,2.0846108831729024,61,24747.0,0.05966917988970363,61,24747.0
680.0,43,10615.0,132.6875,3.3750748635038805,43,20735.0,0.11772693365774094,43,20735.0
685.0,26,5790.0,72.375,5.599544904172994,26,14845.0,0.18854633482819994,26,14845.0
690.0,9,1507.0,20.093333333333334,5.565369018467078,9,14890.0,0.24630435552096056,9,14890.0
695.0,14,50.0,0.746268656716418,5.386893224548377,14,14936.0,0.24447267585162635,14,14936.0
700.0,27,155.0,2.2794117647058822,4.196254605124777,27,15041.0,0.20595587235568263,27,15041.0
705.0,38,323.0,4.681159420289855,2.8476243004772734,38,15209.0,0.1463802567011458,38,15209.0
710.0,50,553.0,7.9,1.9403314758076708,50,15439.0,0.08192185045164015,50,15439.0
715.0,59,837.0,10.73076923076923,2.33112753314387,59,15723.0,0.0797886452441835,59,15723.0
720.0,66,1153.0,15.171052631578947,1.5564670485485108,66,16039.0,0.0545484606326636,66,16039.0
725.0,68,1489.0,18.382716049382715,1.979844533547713,68,16375.0,0.09282446651262229,68,16375.0
730.0,69,1831.0,22.06024096385542,1.9835022106590758,69,16717.0,0.10000929962411614,69,16717.0
735.0,71,2182.0,26.938271604938272,1.5964234270301472,71,17068.0,0.04978345908020673,71,17068.0
740.0,72,2538.0,29.858823529411765,1.9606465924298615,72,17424.0,0.039573764861750904,72,17424.0
745.0,72,2898.0,34.91566265060241,1.7467555519846623,72,17784.0,0.0617380466822892,72,17784.0
750.0,72,3258.0,41.76923076923077,1.0333655288862924,72,18144.0,0.026144169519821306,72,18144.0
755.0,72,3618.0,45.225,1.294500067654065,72,18504.0,0.04697426055999517,72,18504.0
760.0,72,3978.0,48.51219512195122,1.6061273617560188,72,18864.0,0.06933827854388488,72,18864.0
765.0,60,3450.0,41.566265060240966,1.713394483028389,60,17454.0,0.08724455339817977,60,17454.0
770.0,44,2322.0,26.689655172413794,3.7171140846146247,44,14272.0,0.18123468233422946,44,14272.0
775.0,31,1431.0,16.078651685393258,5.6991504959586345,31,9436.0,0.227433220721396,31,9436.0
780.0,9,259.0,2.9431818181818183,5.77196261653638,9,9493.0,0.28517793861431423,9,9493.0
785.0,15,54.0,0.6835443037974683,5.786179052235448,15,9508.0,0.29379188043734017,15,9508.0
790.0,28,164.0,2.0759493670886076,5.249996553220023,28,9619.0,0.18716839793749096,28,9619.0
795.0,41,339.0,4.4605263157894735,3.7110251371309997,41,9794.0,0.10996573945893781,41,9794.0
800.0,51,571.0,7.716216216216216,2.757513615572286,51,10027.0,0.10539603055405683,51,10027.0
805.0,57,850.0,11.333333333333334,2.1378212548092743,57,10306.0,0.10474888324333737,57,10306.0
810.0,62,1158.0,14.658227848101266,2.330335612710624,62,10614.0,0.14196268051838024,62,10614.0
815.0,65,1479.0,18.4875,2.348117831928449,65,10935.0,0.12003148236558783,65,10935.0
820.0,65,1804.0,21.476190476190474,2.9299030184053985,65,11260.0,0.11440292269613397,65,11260.0
825.0,65,2129.0,24.193181818181817,3.2309518547456633,65,11585.0,0.12475104041118053,65,11585.0
830.0,67,2460.0,27.954545454545453,3.0379547413146715,67,11916.0,0.11313886646226119,67,11916.0
835.0,68,2798.0,32.160919540229884,2.9293743354197206,68,12254.0,0.11907713133048678,68,12254.0
840.0,68,3138.0,36.06896551724138,2.8930977212594278,68,12594.0,0.11620156132234176,68,12594.0
845.0,69,3481.0,40.95294117647059,2.489516304086833,69,12937.0,0.06387774015855752,69,12937.0
850.0,69,3826.0,45.01176470588236,2.4516446585523743,69,13282.0,0.07643194447516878,69,13282.0
855.0,69,4171.0,50.86585365853659,2.0734518696907385,69,13627.0,0.06317919338533483,69,13627.0
860.0,69,4516.0,53.76190476190476,2.1531836885671396,69,13972.0,0.09417169050184002,69,13972.0
865.0,70,4866.0,57.92857142857143,2.2653557680706347,70,14322.0,0.09836315379449935,70,14322.0
870.0,70,5216.0,61.36470588235294,2.383130093646218,70,14672.0,0.08833716171776397,70,14672.0
875.0,70,5566.0,66.26190476190476,2.2015187840041364,70,15022.0,0.051470261806088886,70,15022.0
880.0,70,5916.0,70.42857142857143,2.0490465896389702,70,15372.0,0.05925620385556839,70,15372.0
885.0,72,6270.0,78.375,1.3690403872804608,72,15726.0,0.02609153408894086,72,15726.0
890.0,72,6630.0,86.1038961038961,0.9184178002650449,72,16086.0,0.013627210097825818,72,16086.0
895.0,72,6990.0,89.61538461538461,1.086192745366556,72,16446.0,0.03753905994197968,72,16446.0
900.0,72,7350.0,94.23076923076923,1.0625936742691435,72,16806.0,0.06250166361371229,72,16806.0
905.0,72,7710.0,96.375,1.4131584517599727,72,17166.0,0.06317980311885367,72,17166.0
910.0,72,8070.0,97.2289156626506,1.8213480353595333,72,17526.0,0.07514096479041352,72,17526.0
915.0,72,8430.0,101.56626506024097,1.6485887217424964,72,17886.0,0.07465820343089276,72,17886.0
920.0,72,8790.0,99.88636363636364,2.361382325368783,72,18246.0,0.1223849283719703,72,18246.0
925.0,72,9150.0,105.17241379310344,2.218901110057254,72,18606.0,0.10013699105171757,72,18606.0
930.0,72,9510.0,109.3103448275862,2.220946166687106,72,18966.0,0.04901204941610898,72,18966.0
935.0,72,9870.0,118.91566265060241,1.7036006238886117,72,19326.0,0.012795078075492013,72,19326.0
940.0,72,10230.0,123.25301204819277,1.64894220053555,72,19686.0,0.0556547789983754,72,19686.0
945.0,72,10590.0,135.76923076923077,0.8846881510318366,72,20046.0,0.05798841258242352,72,20046.0
950.0,72,10950.0,131.9277108433735,1.5618167195983506,72,20406.0,0.09012822771754189,72,20406.0
955.0,72,11310.0,131.51162790697674,1.894810879104267,72,20766.0,0.09134997768971291,72,20766.0
960.0,72,11670.0,135.69767441860466,1.9375178032277771,72,21126.0,0.10468103590360905,72,21126.0
965.0,72,12030.0,138.27586206896552,2.0611826219216565,72,21486.0,0.0609300502145615,72,21486.0
970.0,72,12390.0,139.2134831460674,2.451305702637069,72,21846.0,0.08643474782993782,72,21846.0
975.0,60,10419.0,122.5764705882353,2.307125526040525,60,20028.0,0.10816843212617826,60,20028.0
980.0,44,6875.0,81.8452380952381,3.337593286474881,44,16016.0,0.11175166970811427,44,16016.0
985.0,32,4064.0,48.38095238095238,5.358626556813995,32,10021.0,0.18810021177206523,32,10021.0
990.0,11,1015.0,12.848101265822784,5.721860594441212,11,10078.0,0.2904479441583194,11,10078.0
995.0,14,55.0,0.7236842105263158,6.0672691485597845,14,10104.0,0.3150923656596191,14,10104.0
1000.0,28,165.0,2.2,4.841549211904847,28,10214.0,0.21782546624047203,28,10214.0
1005.0,41,344.0,4.712328767123288,3.3831220319774395,41,10393.0,0.10069093213353601,41,10393.0
