step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.930010693323553,0,0.0,0.9462211018518386,0,0.0
10.0,0,0.0,0.0,12.522403897923308,0,0.0,0.9285867419105877,0,0.0
15.0,1,2.0,0.11764705882352941,11.354817270559616,1,2.0,0.8164889777130901,1,2.0
20.0,4,19.0,0.8636363636363636,9.032695484507753,4,19.0,0.612349380107941,4,19.0
25.0,7,51.0,2.04,7.861076021942014,7,51.0,0.4529761700851975,7,51.0
30.0,11,102.0,3.1875,7.759460823831231,11,102.0,0.4480977430874802,11,102.0
35.0,14,168.0,5.090909090909091,6.227335448497668,14,168.0,0.3490242080514151,14,168.0
40.0,18,254.0,6.864864864864865,6.446846101343949,18,254.0,0.3705464666000614,18,254.0
45.0,20,350.0,8.974358974358974,5.943098665413801,20,350.0,0.3075896209182489,20,350.0
50.0,22,453.0,10.785714285714286,5.802181767838536,22,453.0,0.24825693194407983,22,453.0
55.0,24,572.0,13.0,5.674648427470115,24,572.0,0.25599938231058234,24,572.0
60.0,17,301.0,6.543478260869565,4.891535204160439,17,515.0,0.3030946163563016,17,515.0
65.0,8,31.0,0.5740740740740741,7.1130363307949676,8,332.0,0.42158933366425444,8,332.0
70.0,7,42.0,0.7368421052631579,8.131624937184824,7,187.0,0.43841984296966163,7,187.0
75.0,5,9.0,0.15254237288135594,6.912231569530445,5,147.0,0.3636885960660699,5,147.0
80.0,12,55.0,1.0,7.280633163279457,12,176.0,0.35922790162876117,12,176.0
85.0,20,135.0,2.4107142857142856,6.5765656844285445,20,255.0,0.268941383872745,20,255.0
90.0,27,255.0,5.0,5.514307241852874,27,375.0,0.19550621963220702,27,375.0
95.0,29,399.0,7.388888888888889,5.575274717174786,29,519.0,0.2884133194449528,29,519.0
100.0,32,554.0,10.452830188679245,4.0894604464287925,32,674.0,0.2588616517151569,32,674.0
105.0,36,728.0,12.338983050847459,4.382153561452073,36,848.0,0.261536339283782,36,848.0
110.0,42,924.0,14.4375,3.792069882992596,42,1044.0,0.18432043345842564,42,1044.0
115.0,45,1147.0,18.5,3.026979508101579,45,1267.0,0.11531320105576978,45,1267.0
