step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.999439629308844,0,0.0,0.9663081845579254,0,0.0
10.0,0,0.0,0.0,13.627790197021065,0,0.0,0.9261072955396442,0,0.0
15.0,0,0.0,0.0,11.161708572771225,0,0.0,0.7079035925218256,0,0.0
20.0,3,10.0,0.7692307692307693,10.497260151416837,3,10.0,0.6715190703312619,3,10.0
25.0,3,25.0,1.3888888888888888,9.896069682344592,3,25.0,0.623827272411452,3,25.0
30.0,6,48.0,2.4,8.456627297197132,6,48.0,0.5508126857033017,6,48.0
35.0,7,81.0,4.05,7.789473172624952,7,81.0,0.4381761032934822,7,81.0
40.0,8,120.0,5.217391304347826,6.44524437462741,8,120.0,0.2970652443874583,8,120.0
45.0,13,175.0,7.0,6.255970597872074,13,175.0,0.36145564430561783,13,175.0
50.0,13,240.0,9.23076923076923,5.266725550471637,13,240.0,0.3179420551022884,13,240.0
55.0,16,312.0,8.432432432432432,6.83560440274935,16,312.0,0.4334108135399749,16,312.0
60.0,19,399.0,9.5,6.076861954694342,19,399.0,0.38863630428594564,19,399.0
65.0,23,508.0,11.813953488372093,4.4628796278573315,23,508.0,0.21848552999184426,23,508.0
70.0,29,643.0,13.978260869565217,4.185977615317571,29,643.0,0.1786294091584703,29,643.0
75.0,32,797.0,15.627450980392156,4.134840395398991,32,797.0,0.1982092061777883,32,797.0
80.0,37,972.0,20.680851063829788,2.209625279571442,37,972.0,0.09153804438962328,37,972.0
85.0,39,1165.0,24.270833333333332,2.239917031107379,39,1165.0,0.05048589275389747,39,1165.0
90.0,41,1363.0,25.71698113207547,2.705955794155286,41,1363.0,0.12664563607204726,41,1363.0
95.0,44,1577.0,29.203703703703702,1.7183464480514674,44,1577.0,0.12258699382556804,44,1577.0
100.0,49,1810.0,31.75438596491228,1.3990155467745005,49,1810.0,0.06920280167188746,49,1810.0
105.0,53,2065.0,31.76923076923077,2.3217297638941132,53,2065.0,0.1092568606757379,53,2065.0
110.0,55,2336.0,32.0,2.7004923592046794,55,2336.0,0.16721028108232017,55,2336.0
115.0,59,2621.0,34.946666666666665,2.6049614844246456,59,2621.0,0.12325104696096835,59,2621.0
120.0,61,2922.0,36.074074074074076,3.1602938202941426,61,2922.0,0.13752111742969525,61,2922.0
125.0,62,3229.0,39.864197530864196,2.968655040215038,62,3229.0,0.12590298372042252,62,3229.0
130.0,62,3539.0,44.2375,2.738489991453573,62,3539.0,0.10839099833196597,62,3539.0
135.0,63,3852.0,49.38461538461539,2.4813332431658837,63,3852.0,0.07040619342586432,63,3852.0
140.0,63,4167.0,53.42307692307692,2.4706135408580123,63,4167.0,0.09415495855523917,63,4167.0
145.0,63,4482.0,55.333333333333336,2.631812840533616,63,4482.0,0.07757220116938475,63,4482.0
150.0,65,4804.0,58.58536585365854,2.599677343455252,65,4804.0,0.11645385322422722,65,4804.0
155.0,55,3646.0,42.395348837209305,2.664512682526913,55,4586.0,0.12456468202760303,55,4586.0
160.0,42,1978.0,23.0,3.769632843297717,42,3777.0,0.13833051792535386,42,3777.0
165.0,29,871.0,9.897727272727273,5.306983265391032,29,2948.0,0.2033064804146964,29,2948.0
170.0,9,105.0,1.2650602409638554,5.305648191023549,9,2921.0,0.24913895156422788,9,2921.0
175.0,14,51.0,0.6455696202531646,5.6743144315132525,14,2936.0,0.26346904104824986,14,2936.0
180.0,27,160.0,2.1333333333333333,5.0586560546775505,27,3036.0,0.19704576018530148,27,3036.0
185.0,39,330.0,4.714285714285714,3.605085760388886,39,3206.0,0.13313144659080184,39,3206.0
190.0,49,561.0,8.130434782608695,2.7736051230183296,49,3437.0,0.12096214262431765,49,3437.0
195.0,53,818.0,11.685714285714285,2.217242402197735,53,3694.0,0.06679988946606698,53,3694.0
200.0,59,1104.0,15.771428571428572,1.7779146785011992,59,3980.0,0.07262955980893296,59,3980.0
205.0,61,1405.0,20.071428571428573,1.6776128230073901,61,4281.0,0.07229155008713167,61,4281.0
210.0,61,1710.0,24.428571428571427,1.5843787145436432,61,4586.0,0.06419027630744081,61,4586.0
215.0,62,2018.0,27.643835616438356,1.7274679888885507,62,4894.0,0.06340895997073716,62,4894.0
220.0,65,2337.0,29.96153846153846,2.024808768877089,65,5213.0,0.09100051534615589,65,5213.0
225.0,67,2669.0,33.3625,1.9080615151399822,67,5545.0,0.10627327716874294,67,5545.0
230.0,69,3011.0,37.6375,1.5512175450279453,69,5887.0,0.05644633006155458,69,5887.0
235.0,71,3365.0,42.0625,1.45286907587383,71,6241.0,0.03922746509068415,71,6241.0
240.0,71,3720.0,47.08860759493671,1.1031234275852226,71,6596.0,0.025060314162221663,71,6596.0
245.0,72,4080.0,52.98701298701299,0.8339494133578764,72,6956.0,0.025134584383804472,72,6956.0
250.0,72,4440.0,59.2,0.5144299419874684,72,7316.0,0.013344851180049772,72,7316.0
255.0,72,4800.0,61.53846153846154,0.8655081894536326,72,7676.0,0.04286842169184336,72,7676.0
260.0,72,5160.0,65.31645569620254,1.0028466296090657,72,8036.0,0.062189961663005576,72,8036.0
265.0,72,5520.0,68.14814814814815,1.339025089248798,72,8396.0,0.07607024127013949,72,8396.0
270.0,72,5880.0,69.17647058823529,1.7445070140316743,72,8756.0,0.08728811962695866,72,8756.0
275.0,72,6240.0,71.72413793103448,2.048992631743628,72,9116.0,0.09794656230432804,72,9116.0
280.0,72,6600.0,72.52747252747253,2.560395867711669,72,9476.0,0.12381937779763688,72,9476.0
285.0,72,6960.0,76.48351648351648,2.5337048034836753,72,9836.0,0.0941476268417359,72,9836.0
290.0,72,7320.0,81.33333333333333,2.496008829611429,72,10196.0,0.08211367462246488,72,10196.0
295.0,72,7680.0,90.3529411764706,1.9284593679085058,72,10556.0,0.07259711211795533,72,10556.0
300.0,63,6495.0,77.32142857142857,1.7812860016809222,63,10021.0,0.0795850245267808,63,10021.0
305.0,44,4267.0,50.79761904761905,3.6245350550572137,44,8372.0,0.1401253007154017,44,8372.0
310.0,29,2483.0,29.55952380952381,5.591341462188114,29,6399.0,0.19968342894352434,29,6399.0
315.0,11,557.0,7.141025641025641,5.39940957974092,11,6453.0,0.2576237442282226,11,6453.0
320.0,15,57.0,0.8142857142857143,5.453186334348632,15,6494.0,0.27111641321681834,15,6494.0
325.0,27,166.0,2.4776119402985075,3.9854843402373423,27,6595.0,0.1544759639329888,27,6595.0
330.0,41,346.0,5.164179104477612,3.0468270761395853,41,6775.0,0.12262802255235182,41,6775.0
335.0,49,576.0,9.0,2.2781049888528835,49,7005.0,0.07435409559185935,49,7005.0
340.0,52,835.0,12.651515151515152,2.5679086383807666,52,7264.0,0.10790980353355717,52,7264.0
345.0,54,1099.0,15.927536231884059,2.520344755322809,54,7528.0,0.13794129640235891,54,7528.0
350.0,58,1376.0,18.84931506849315,2.3583211338850565,58,7805.0,0.08306895713272114,58,7805.0
355.0,60,1673.0,23.23611111111111,1.994783132225712,60,8102.0,0.06129253825937349,60,8102.0
360.0,61,1977.0,26.36,2.0944983311089413,61,8406.0,0.07177585362914762,61,8406.0
365.0,64,2292.0,30.972972972972972,1.3063800672004344,64,8721.0,0.036931392676559656,64,8721.0
370.0,66,2617.0,34.43421052631579,1.3572870736888043,66,9046.0,0.04057641848100948,66,9046.0
375.0,68,2957.0,37.91025641025641,1.4176303438603544,68,9386.0,0.06260727892011986,68,9386.0
380.0,69,3301.0,43.43421052631579,1.1773373140106402,69,9730.0,0.0632395817494193,69,9730.0
385.0,69,3646.0,47.973684210526315,1.2067700469228007,69,10075.0,0.013771989892312613,69,10075.0
390.0,69,3991.0,51.83116883116883,1.3239388089915365,69,10420.0,0.03670491272124955,69,10420.0
395.0,69,4336.0,56.311688311688314,1.3612382388525026,69,10765.0,0.063511766491704,69,10765.0
400.0,69,4681.0,57.79012345679013,2.012778415493757,69,11110.0,0.09904126097677464,69,11110.0
405.0,69,5026.0,60.55421686746988,2.049729634109822,69,11455.0,0.08764891493001804,69,11455.0
410.0,71,5379.0,65.59756097560975,1.7203655363694326,71,11808.0,0.03065513968448232,71,11808.0
415.0,72,5738.0,67.50588235294117,2.087399315474421,72,12167.0,0.07465507099468847,72,12167.0
420.0,72,6098.0,75.28395061728395,1.489930561005149,72,12527.0,0.06332637936656688,72,12527.0
425.0,72,6458.0,80.725,1.2581145342136946,72,12887.0,0.03599817846925099,72,12887.0
430.0,72,6818.0,87.41025641025641,0.9803162533295634,72,13247.0,0.024758916406064202,72,13247.0
435.0,72,7178.0,87.53658536585365,1.330412470661052,72,13607.0,0.06225365021357275,72,13607.0
440.0,72,7538.0,91.92682926829268,1.46026124106479,72,13967.0,0.09435863540038118,72,13967.0
445.0,72,7898.0,90.7816091954023,2.1240406815831343,72,14327.0,0.11466528021988975,72,14327.0
450.0,72,8258.0,96.02325581395348,2.045993230289233,72,14687.0,0.07274223123043266,72,14687.0
455.0,72,8618.0,96.8314606741573,2.3878463817714377,72,15047.0,0.08100135885849967,72,15047.0
460.0,72,8978.0,103.19540229885058,2.232136251813508,72,15407.0,0.06261080689348117,72,15407.0
465.0,72,9338.0,112.50602409638554,1.715830111327338,72,15767.0,0.02606763806423372,72,15767.0
470.0,72,9698.0,116.8433734939759,1.7509155765820972,72,16127.0,0.060102629420579694,72,16127.0
475.0,72,10058.0,119.73809523809524,1.8358332026849995,72,16487.0,0.09225812935891077,72,16487.0
480.0,72,10418.0,124.02380952380952,1.7561424896713689,72,16847.0,0.08979698807227038,72,16847.0
485.0,72,10778.0,125.32558139534883,2.040009726296213,72,17207.0,0.08264142751676416,72,17207.0
490.0,72,11138.0,128.02298850574712,2.043430432280771,72,17567.0,0.07392667786176557,72,17567.0
495.0,72,11498.0,132.16091954022988,2.156894682514173,72,17927.0,0.08458410405072976,72,17927.0
500.0,72,11858.0,139.50588235294117,1.994137157167379,72,18287.0,0.07166825187109273,72,18287.0
505.0,72,12218.0,149.0,1.5530036318392662,72,18647.0,0.026041860880130083,72,18647.0
510.0,72,12578.0,153.390243902439,1.6116912429812824,72,19007.0,0.03879818331544313,72,19007.0
515.0,72,12938.0,155.87951807228916,1.6232429838324447,72,19367.0,0.06188205141572764,72,19367.0
520.0,72,13298.0,166.225,1.3258262928293203,72,19727.0,0.061533972229433326,72,19727.0
525.0,72,13658.0,164.55421686746988,1.7247070295060034,72,20087.0,0.06380498282080724,72,20087.0
530.0,72,14018.0,175.225,1.2851373926305716,72,20447.0,0.03850895708227684,72,20447.0
535.0,72,14378.0,175.34146341463415,1.5680986354992337,72,20807.0,0.04899141866746025,72,20807.0
540.0,72,14738.0,181.9506172839506,1.4897209560347753,72,21167.0,0.0624340570080737,72,21167.0
545.0,72,15098.0,191.1139240506329,1.1622459953911848,72,21527.0,0.025665084516357746,72,21527.0
550.0,72,15458.0,190.8395061728395,1.5251061097610061,72,21887.0,0.050697614153905925,72,21887.0
555.0,72,15818.0,192.90243902439025,1.648179517706172,72,22247.0,0.0855704744227859,72,22247.0
560.0,72,16178.0,185.95402298850576,2.3383370848879195,72,22607.0,0.11683218518970476,72,22607.0
565.0,72,16538.0,183.75555555555556,2.6398156324972977,72,22967.0,0.1301228945297206,72,22967.0
