step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,14.046536055322106,0,0.0,0.9689647592141833,0,0.0
10.0,0,0.0,0.0,13.67720236997224,0,0.0,0.9655108324105978,0,0.0
15.0,2,2.0,0.11764705882352941,11.384709861904897,2,2.0,0.7772754724229929,2,2.0
20.0,4,16.0,0.7619047619047619,10.208125827651372,4,16.0,0.6610897788935682,4,16.0
25.0,0,0.0,0.0,10.353423666779422,0,6.0,0.7620094857576198,0,6.0
30.0,4,10.0,0.37037037037037035,10.274541932210477,4,10.0,0.6426773807573691,4,10.0
35.0,6,37.0,1.1935483870967742,9.332896220438222,6,37.0,0.5123841917777726,6,37.0
40.0,1,2.0,0.07142857142857142,7.516831390854354,1,22.0,0.5228965892316001,1,22.0
45.0,4,11.0,0.36666666666666664,9.217048412048149,4,13.0,0.5965855207460793,4,13.0
50.0,7,39.0,1.1142857142857143,9.460595127810043,7,39.0,0.5028214036541356,7,39.0
55.0,11,84.0,2.625,7.804635140986459,11,84.0,0.37510316133614413,11,84.0
60.0,14,147.0,5.444444444444445,5.232718328251112,14,147.0,0.24027587108387174,14,147.0
65.0,16,223.0,8.25925925925926,3.9857541370546783,16,223.0,0.24529116923672237,16,223.0
70.0,19,313.0,9.78125,4.898302765271522,19,313.0,0.3174158615593182,19,313.0
75.0,20,411.0,11.742857142857142,5.57605877507361,20,411.0,0.3321055878485629,20,411.0
80.0,23,516.0,12.9,5.6724378772654145,23,516.0,0.2701557299191568,23,516.0
85.0,24,632.0,15.414634146341463,5.268871518615286,24,632.0,0.2628307296844764,24,632.0
90.0,26,757.0,18.463414634146343,4.361121777734888,26,757.0,0.20715387298268156,26,757.0
95.0,28,894.0,20.318181818181817,4.106817148781087,28,894.0,0.1842375682799588,28,894.0
100.0,32,1046.0,20.92,4.123843169876223,32,1046.0,0.225365980856031,32,1046.0
105.0,35,1216.0,22.10909090909091,3.7695871704500954,35,1216.0,0.246681947145628,35,1216.0
110.0,39,1407.0,23.847457627118644,3.42119834830566,39,1407.0,0.20555755873991013,39,1407.0
115.0,45,1624.0,25.375,2.94677978935236,45,1624.0,0.15391676272001872,45,1624.0
120.0,50,1869.0,27.895522388059703,2.597016426868282,50,1869.0,0.0847329148393258,50,1869.0
125.0,55,2131.0,29.19178082191781,2.8597731712268293,55,2131.0,0.10740292201622756,55,2131.0
130.0,57,2416.0,34.028169014084504,2.1605166492590198,57,2416.0,0.10662936402561402,57,2416.0
135.0,60,2715.0,37.708333333333336,2.2571675339144353,60,2715.0,0.0957716424099054,60,2715.0
140.0,60,3015.0,41.875,2.279213343959716,60,3015.0,0.06955932082361865,60,3015.0
145.0,60,3315.0,45.41095890410959,2.270475995190455,60,3315.0,0.07281197138383373,60,3315.0
150.0,61,3619.0,50.263888888888886,2.062695286905522,61,3619.0,0.08167104997173756,61,3619.0
155.0,61,3924.0,53.75342465753425,2.164652421565906,61,3924.0,0.07859250614712295,61,3924.0
160.0,61,4229.0,57.148648648648646,1.811359596832183,61,4229.0,0.08062011838246964,61,4229.0
165.0,64,4544.0,60.586666666666666,1.6758241580685038,64,4544.0,0.05979449763259131,64,4544.0
