step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7.0,0,0.0,0.0,11.412639783991652,0,0.0,0.8871303946785305,0,0.0
14.0,0,0.0,0.0,11.776718762535207,0,0.0,0.8802059168694468,0,0.0
21.0,2,2.0,0.07692307692307693,8.983008843674972,2,2.0,0.6519181677049776,2,2.0
28.0,12,56.0,1.6470588235294117,7.535076522009234,12,56.0,0.4323545935073406,12,56.0
35.0,6,39.0,1.1142857142857143,6.66715090090668,6,95.0,0.4085558567470693,6,95.0
42.0,5,22.0,0.6285714285714286,9.790815276248395,5,40.0,0.5848932393007975,5,40.0
49.0,5,19.0,0.5,9.097629673432847,5,43.0,0.5790647708188825,5,43.0
56.0,4,35.0,1.0,9.452728307787224,4,48.0,0.575408267824256,4,48.0
63.0,3,7.0,0.19444444444444445,8.004708742553499,3,38.0,0.5426216603213938,3,38.0
70.0,6,44.0,1.2222222222222223,9.315413922009624,6,48.0,0.523944940379179,6,48.0
77.0,4,26.0,0.7647058823529411,8.218529586039857,4,61.0,0.4650335532467923,4,61.0
84.0,5,27.0,0.7297297297297297,10.1455460992824,5,40.0,0.6368677380965088,5,40.0
91.0,4,11.0,0.3142857142857143,7.454880675715309,4,46.0,0.5044455861374642,4,46.0
98.0,9,51.0,1.3076923076923077,8.43237120379708,9,64.0,0.4671789209957177,9,64.0
105.0,9,38.0,0.8837209302325582,7.019437398386372,9,97.0,0.40764504381461236,9,97.0
112.0,7,28.0,0.7,8.872071411878984,7,68.0,0.5116909538313731,7,68.0
119.0,12,76.0,1.8095238095238095,8.62567075043218,12,92.0,0.4371318707526117,12,92.0
126.0,5,19.0,0.5,6.962361964773904,5,102.0,0.40589247510729,5,102.0
133.0,7,50.0,1.3888888888888888,8.949772420462308,7,66.0,0.49097151451171184,7,66.0
140.0,5,24.0,0.6666666666666666,7.908683215426454,5,63.0,0.3936510118843841,5,63.0
147.0,7,48.0,1.6551724137931034,9.304043947672051,7,49.0,0.47027165697118367,7,49.0
154.0,2,3.0,0.1111111111111111,8.254344479674867,2,38.0,0.5340862715281955,2,38.0
161.0,8,37.0,1.5416666666666667,8.339456372529744,8,37.0,0.3825709208818279,8,37.0
168.0,4,14.0,0.7,6.571710656297396,4,54.0,0.42546253092536135,4,54.0
175.0,3,19.0,0.8636363636363636,10.430988431780845,3,23.0,0.5851019531707142,3,23.0
182.0,4,45.0,2.142857142857143,10.502873054687749,4,45.0,0.6305943180166579,4,45.0
189.0,1,2.0,0.09523809523809523,10.132477060254134,1,22.0,0.7417557216817106,1,22.0
196.0,3,14.0,0.6086956521739131,10.642420144001608,3,14.0,0.6037561697708039,3,14.0
203.0,1,1.0,0.043478260869565216,9.458293800380194,1,18.0,0.6309470875882169,1,18.0
210.0,2,12.0,0.5217391304347826,11.465073733804406,2,12.0,0.7533269692288826,2,12.0
217.0,2,4.0,0.15384615384615385,9.428098787637639,2,17.0,0.6529405193244895,2,17.0
224.0,6,36.0,1.5,9.737184871775796,6,36.0,0.5358834205697526,6,36.0
231.0,2,4.0,0.16666666666666666,8.89159459215425,2,26.0,0.5842441718082927,2,26.0
238.0,4,24.0,1.0909090909090908,10.069627805496223,4,24.0,0.6181507516796078,4,24.0
245.0,2,2.0,0.08,9.08020151356329,2,20.0,0.5849218494793196,2,20.0
252.0,6,27.0,0.9310344827586207,8.78957610122005,6,27.0,0.5639261085034653,6,27.0
259.0,2,4.0,0.11764705882352941,7.072955880159345,2,31.0,0.5016420369079748,2,31.0
266.0,8,40.0,0.9523809523809523,8.879252964257612,8,40.0,0.5325897379990782,8,40.0
273.0,9,25.0,0.6097560975609756,6.646657192890682,9,68.0,0.3717939969531582,9,68.0
280.0,10,72.0,1.6744186046511629,8.639008795226705,10,72.0,0.45252535462865495,10,72.0
287.0,5,27.0,0.627906976744186,7.078750990793862,5,95.0,0.3428366850448318,5,95.0
294.0,7,53.0,1.394736842105263,9.395335550739782,7,53.0,0.5407302887232212,7,53.0
301.0,1,2.0,0.05555555555555555,9.131965447177103,1,40.0,0.54910642127384,1,40.0
308.0,3,21.0,0.7241379310344828,9.46215284118313,3,21.0,0.4750173442770325,3,21.0
315.0,0,0.0,0.0,8.879282458138269,0,20.0,0.6237622849039001,0,20.0
322.0,4,8.0,0.2962962962962963,10.170342228390593,4,8.0,0.6496329296493649,4,8.0
329.0,1,3.0,0.0967741935483871,9.521569793624753,1,13.0,0.6346713424836543,1,13.0
336.0,6,26.0,0.9629629629629629,8.297168025311615,6,26.0,0.4004806179407377,6,26.0
343.0,2,4.0,0.13333333333333333,7.670942479693974,2,39.0,0.4932457796406335,2,39.0
350.0,2,15.0,0.5172413793103449,10.617629057707335,2,15.0,0.6223441562332424,2,15.0
357.0,1,2.0,0.0625,8.762802246745771,1,13.0,0.5496637261379037,1,13.0
364.0,2,9.0,0.3103448275862069,11.655903859342041,2,9.0,0.7930568074028499,2,9.0
371.0,3,8.0,0.26666666666666666,8.746682955251952,3,9.0,0.5256087884119726,3,9.0
378.0,6,45.0,1.6071428571428572,9.44478411520807,6,45.0,0.5470001734938845,6,45.0
385.0,2,7.0,0.21875,8.471270198048108,2,43.0,0.5490625224254768,2,43.0
392.0,2,5.0,0.15151515151515152,10.181176377731123,2,6.0,0.5916457386252889,2,6.0
399.0,6,13.0,0.40625,7.929247348966184,6,26.0,0.45705237583385394,6,26.0
406.0,10,56.0,1.8666666666666667,8.715241735644037,10,57.0,0.4799368276947863,10,57.0
413.0,7,36.0,1.125,7.659300248885653,7,85.0,0.47678680644696364,7,85.0
420.0,10,43.0,1.2285714285714286,8.464946408022394,10,55.0,0.4385358704396696,10,55.0
427.0,5,17.0,0.4857142857142857,6.952530347282467,5,72.0,0.437523369182456,5,72.0
434.0,8,53.0,1.325,9.113733038131272,8,65.0,0.5296369572392726,8,65.0
441.0,5,19.0,0.5,6.351612481152651,5,71.0,0.358703411766712,5,71.0
448.0,8,58.0,1.6111111111111112,8.107498818632502,8,58.0,0.3792822250952451,8,58.0
455.0,5,20.0,0.5128205128205128,7.942133899933931,5,70.0,0.5094477495809895,5,70.0
462.0,9,62.0,1.6756756756756757,9.18089048639339,9,62.0,0.5363315202023815,9,62.0
