step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
595.0,3,9.0,0.3,11.232126592618695,3,9.0,0.6964563464455042,3,9.0
602.0,4,9.0,0.3,8.678020725021874,4,21.0,0.48604011052746077,4,21.0
609.0,7,37.0,1.48,8.120960023049669,7,40.0,0.299936721081779,7,40.0
616.0,4,20.0,0.6896551724137931,7.9134157205040365,4,58.0,0.4884679150480566,4,58.0
623.0,4,24.0,0.9230769230769231,8.816816634218206,4,32.0,0.42871415958535,4,32.0
630.0,3,6.0,0.2,8.139238873524441,3,30.0,0.4654803132463448,3,30.0
637.0,4,30.0,0.9375,10.694415601672103,4,30.0,0.70227154319405,4,30.0
644.0,2,4.0,0.12121212121212122,8.790650723815766,2,30.0,0.6020759879868579,2,30.0
651.0,5,24.0,0.75,9.601547546763848,5,24.0,0.5193447427004291,5,24.0
658.0,4,10.0,0.29411764705882354,8.58202713183401,4,29.0,0.5384185081066727,4,29.0
665.0,8,51.0,1.3421052631578947,9.742051846419585,8,51.0,0.6210526562720967,8,51.0
672.0,4,7.0,0.18421052631578946,6.5191698348524,4,51.0,0.4232691645700095,4,51.0
679.0,9,46.0,1.0454545454545454,8.676485333553742,9,49.0,0.4776047436757584,9,49.0
686.0,9,35.0,0.7777777777777778,6.615273687125792,9,84.0,0.3518202857353598,9,84.0
693.0,7,63.0,1.6578947368421053,8.993926822132469,7,80.0,0.4760492237381886,7,80.0
700.0,8,28.0,0.7567567567567568,7.757313665925362,8,78.0,0.43382210533865245,8,78.0
707.0,9,67.0,1.9142857142857144,9.396781176556217,9,80.0,0.5221915927458585,9,80.0
714.0,5,22.0,0.6111111111111112,7.988694655735355,5,75.0,0.44688662664312206,5,75.0
721.0,8,41.0,1.2058823529411764,9.207741138269466,8,47.0,0.5399816422272655,8,47.0
728.0,3,4.0,0.1111111111111111,7.382374344411703,3,40.0,0.4010148239192428,3,40.0
735.0,6,33.0,0.9705882352941176,10.621422943276938,6,33.0,0.6088526351079477,6,33.0
742.0,5,11.0,0.3142857142857143,8.41910420074404,5,38.0,0.5315452727557962,5,38.0
749.0,8,50.0,1.5151515151515151,9.034665959250697,8,50.0,0.4728549385869262,8,50.0
756.0,7,20.0,0.5263157894736842,7.8265611766311185,7,58.0,0.4711211082800394,7,58.0
763.0,5,41.0,1.0789473684210527,10.169322684500633,5,44.0,0.6035898001750433,5,44.0
770.0,7,14.0,0.3783783783783784,6.977131631185418,7,51.0,0.394300905517149,7,51.0
777.0,10,65.0,2.03125,7.851288271068731,10,68.0,0.341467569561407,10,68.0
784.0,6,28.0,0.7777777777777778,7.83511431181005,6,85.0,0.47699304259702413,6,85.0
791.0,7,45.0,1.2857142857142858,9.269646370082606,7,53.0,0.4925983531624913,7,53.0
798.0,6,31.0,0.96875,6.43016469205484,6,76.0,0.32531838506289906,6,76.0
805.0,6,39.0,1.1142857142857143,10.02936854166725,6,66.0,0.5861206614249269,6,66.0
812.0,5,26.0,0.7878787878787878,7.78904309521002,5,67.0,0.41304628588387,5,67.0
819.0,9,53.0,1.7666666666666666,8.922595136302977,9,75.0,0.47297721453747393,9,75.0
826.0,3,15.0,0.5769230769230769,6.383371805243586,3,74.0,0.361732819087577,3,74.0
833.0,5,35.0,1.2962962962962963,9.647536781975779,5,35.0,0.5404637073194523,5,35.0
840.0,1,3.0,0.10344827586206896,8.68551126683771,1,39.0,0.51023534160982,1,39.0
847.0,6,29.0,0.9666666666666667,9.868775536962676,6,29.0,0.6644353459472192,6,29.0
854.0,4,10.0,0.3125,7.076507184481213,4,40.0,0.45141366565194757,4,40.0
861.0,8,43.0,1.3870967741935485,8.218078497545767,8,43.0,0.4002062682297305,8,43.0
868.0,3,10.0,0.29411764705882354,8.56047893814859,3,45.0,0.5517109362802389,3,45.0
875.0,3,28.0,0.875,10.951130760220394,3,28.0,0.6909096919493724,3,28.0
882.0,5,58.0,1.6571428571428573,9.821192739314954,5,58.0,0.6186291886620977,5,58.0
889.0,2,10.0,0.3225806451612903,8.228676445048265,2,37.0,0.5261402879624647,2,37.0
896.0,5,20.0,0.6896551724137931,8.925599330120313,5,20.0,0.43623999068478636,5,20.0
903.0,3,10.0,0.29411764705882354,9.437409779549313,3,33.0,0.6293583784537999,3,33.0
910.0,5,25.0,0.7142857142857143,9.72501278745659,5,25.0,0.5733513963826298,5,25.0
917.0,3,12.0,0.3076923076923077,8.188843677295147,3,34.0,0.5130083731868397,3,34.0
924.0,7,39.0,1.0263157894736843,8.835414488737465,7,43.0,0.4891928440783639,7,43.0
931.0,5,22.0,0.5238095238095238,7.916977075940345,5,62.0,0.46215821677965824,5,62.0
938.0,7,36.0,0.972972972972973,8.679278960286007,7,39.0,0.44630110948263374,7,39.0
945.0,6,16.0,0.42105263157894735,6.919496965133725,6,59.0,0.4204485246579542,6,59.0
952.0,10,75.0,1.9736842105263157,9.070608103083545,10,75.0,0.4770480788468639,10,75.0
959.0,5,32.0,0.8421052631578947,6.588668459479185,5,92.0,0.34348899384617826,5,92.0
966.0,6,45.0,1.2857142857142858,9.045908238265728,6,55.0,0.511908564553301,6,55.0
973.0,5,19.0,0.5135135135135135,8.379398472240911,5,66.0,0.5205951128670491,5,66.0
980.0,10,67.0,2.2333333333333334,7.250796104019523,10,77.0,0.3554862337539627,10,77.0
987.0,6,28.0,0.875,6.039898264731168,6,90.0,0.3945452402661185,6,90.0
994.0,5,38.0,1.0,9.900198046219542,5,46.0,0.5968750718258318,5,46.0
1001.0,9,86.0,2.097560975609756,9.340374444684539,9,86.0,0.5347305100362725,9,86.0
1008.0,5,20.0,0.5128205128205128,7.24293847190512,5,72.0,0.4022729033740266,5,72.0
1015.0,6,38.0,1.0,9.955731338741872,6,44.0,0.567601569334519,6,44.0
1022.0,3,10.0,0.25,7.79964305797337,3,49.0,0.42050282717636867,3,49.0
1029.0,8,45.0,1.3636363636363635,9.129494040438953,8,51.0,0.46592238896074595,8,51.0
1036.0,3,16.0,0.5,7.8395290404406675,3,52.0,0.3454290383505094,3,52.0
1043.0,5,33.0,1.5,9.88517090477232,5,33.0,0.4508920745563704,5,33.0
1050.0,4,15.0,0.6,8.178843172549216,4,39.0,0.5373583821561496,4,39.0
1057.0,3,25.0,1.1363636363636365,9.975173975764163,3,30.0,0.5370739252440003,3,30.0
1064.0,3,6.0,0.2727272727272727,8.580380876073743,3,24.0,0.4494274816310586,3,24.0
1071.0,1,9.0,0.47368421052631576,10.663375806480841,1,12.0,0.6471135305657024,1,12.0
1078.0,3,9.0,0.5625,7.777300016864599,3,14.0,0.5135241086025193,3,14.0
1085.0,4,33.0,1.5714285714285714,10.445205461094627,4,36.0,0.6408843746925941,4,36.0
1092.0,2,15.0,0.6521739130434783,9.453994154466681,2,44.0,0.6955826183816298,2,44.0
1099.0,4,24.0,0.9230769230769231,9.931322451169676,4,24.0,0.599659434913859,4,24.0
1106.0,4,9.0,0.3103448275862069,7.891938827894886,4,22.0,0.5179375391291601,4,22.0
1113.0,5,42.0,1.5,8.856766641442395,5,42.0,0.5429644776637462,5,42.0
1120.0,3,5.0,0.1724137931034483,7.838282001925391,3,30.0,0.501168285491527,3,30.0
1127.0,4,26.0,0.7878787878787878,9.363758937862888,4,26.0,0.593272626867985,4,26.0
1134.0,5,16.0,0.45714285714285713,7.193347366775593,5,40.0,0.5018041725408375,5,40.0
1141.0,10,66.0,1.5348837209302326,7.818445986022506,10,66.0,0.4813627909553072,10,66.0
1148.0,7,29.0,0.6904761904761905,6.098591802424151,7,94.0,0.34687400628438686,7,94.0
1155.0,11,66.0,1.5714285714285714,7.550310992501734,11,75.0,0.3761785037084794,11,75.0
1162.0,9,45.0,1.0227272727272727,6.429283713089176,9,104.0,0.3375254814140792,9,104.0
1169.0,11,72.0,1.6363636363636365,7.60053605624424,11,106.0,0.4202625631441006,11,106.0
1176.0,9,71.0,1.5106382978723405,5.701253029792302,9,143.0,0.2931501029831054,9,143.0
1183.0,9,53.0,1.1521739130434783,7.484176569640073,9,128.0,0.41582395288896146,9,128.0
1190.0,9,34.0,0.68,6.454931453295429,9,123.0,0.37216489006507764,9,123.0
1197.0,8,46.0,1.0454545454545454,7.757520357756081,8,110.0,0.36193431644759533,8,110.0
1204.0,9,49.0,0.98,7.477158352029514,9,140.0,0.44752432852866086,9,140.0
1211.0,11,66.0,1.375,7.607981199665576,11,115.0,0.4382557022287773,11,115.0
1218.0,12,54.0,1.0384615384615385,6.655490648101676,12,160.0,0.4030616224284277,12,160.0
1225.0,13,88.0,1.76,6.890787967370248,13,155.0,0.3294598387808415,13,155.0
1232.0,13,76.0,1.3333333333333333,6.126575946766944,13,206.0,0.32192436417364306,13,206.0
1239.0,14,89.0,1.7450980392156863,7.039431559005311,14,179.0,0.31334146648575684,14,179.0
1246.0,16,79.0,1.490566037735849,5.6493075207048635,16,227.0,0.26347825521183066,16,227.0
1253.0,17,104.0,1.9622641509433962,7.3188666938939475,17,192.0,0.334546929819741,17,192.0
1260.0,14,85.0,1.4912280701754386,6.318238171035324,14,240.0,0.35222677733569646,14,240.0
1267.0,11,56.0,1.0566037735849056,7.530852704933449,11,162.0,0.36501210782708127,11,162.0
1274.0,12,55.0,1.1458333333333333,5.651458111368265,12,169.0,0.1786986065832942,12,169.0
1281.0,11,74.0,1.85,8.36352861252243,11,158.0,0.39206513923149605,11,158.0
1288.0,10,49.0,1.1666666666666667,6.93908889989507,10,178.0,0.3171589924130526,10,178.0
1295.0,11,89.0,2.225,8.966767471532297,11,121.0,0.489224698898623,11,121.0
1302.0,4,23.0,0.5227272727272727,7.861970716544491,4,106.0,0.5003517576461437,4,106.0
1309.0,11,58.0,1.380952380952381,8.21222767701506,11,58.0,0.4260357754004321,11,58.0
1316.0,11,47.0,1.0,6.306924670687805,11,102.0,0.3238827760121003,11,102.0
1323.0,6,53.0,1.1521739130434783,9.026028485079616,6,78.0,0.521325894271874,6,78.0
1330.0,4,11.0,0.23404255319148937,7.5843355821525185,4,62.0,0.3819784414642889,4,62.0
1337.0,14,80.0,2.1621621621621623,7.301017943117177,14,93.0,0.29975419638247786,14,93.0
1344.0,8,47.0,1.205128205128205,6.565349128244166,8,116.0,0.35857831437231485,8,116.0
1351.0,5,41.0,1.1388888888888888,8.830983043763071,5,51.0,0.49243254361179695,5,51.0
1358.0,5,14.0,0.45161290322580644,6.958323317591993,5,43.0,0.35431257944039807,5,43.0
1365.0,9,65.0,2.1666666666666665,8.793909222546628,9,65.0,0.4513422444643157,9,65.0
1372.0,3,7.0,0.2413793103448276,7.639393393051557,3,64.0,0.49537364242927173,3,64.0
1379.0,4,21.0,0.6363636363636364,10.161720427822804,4,21.0,0.6461557011621681,4,21.0
1386.0,1,3.0,0.0967741935483871,8.332492695123081,1,13.0,0.5517054696466599,1,13.0
1393.0,6,34.0,1.1724137931034482,9.638662571987606,6,34.0,0.5450253023027514,6,34.0
1400.0,2,14.0,0.4666666666666667,8.839677502284639,2,44.0,0.5684383284625721,2,44.0
1407.0,4,22.0,0.7333333333333333,10.704557786401605,4,27.0,0.723007554094701,4,27.0
1414.0,4,10.0,0.2777777777777778,9.294230573783645,4,19.0,0.6357814239806777,4,19.0
1421.0,7,46.0,1.393939393939394,8.434985442046129,7,46.0,0.4947164615567057,7,46.0
1428.0,6,13.0,0.41935483870967744,6.750329493204912,6,63.0,0.39405322912307894,6,63.0
1435.0,6,37.0,1.121212121212121,8.840315105967761,6,43.0,0.4646320155742564,6,43.0
1442.0,6,20.0,0.5714285714285714,8.082831518450503,6,52.0,0.47956156841639813,6,52.0
1449.0,7,47.0,1.5161290322580645,8.825905725397265,7,53.0,0.489176888130851,7,53.0
1456.0,4,13.0,0.5,5.9952079286737945,4,55.0,0.3169810842851688,4,55.0
1463.0,5,29.0,1.16,9.940875145388354,5,29.0,0.5120872352725468,5,29.0
1470.0,1,4.0,0.18181818181818182,9.501451139823834,1,19.0,0.6582734244237938,1,19.0
1477.0,2,13.0,0.6842105263157895,10.45594466945397,2,13.0,0.5544352839073892,2,13.0
1484.0,0,0.0,0.0,10.51602116066742,0,4.0,0.7918219383679043,0,4.0
1491.0,3,14.0,0.5384615384615384,10.248518745170427,3,14.0,0.6709752854817079,3,14.0
1498.0,3,7.0,0.2692307692307692,5.591109560139802,3,22.0,0.35450722790952366,3,22.0
1505.0,6,47.0,1.6206896551724137,9.274733864205926,6,47.0,0.44748255799296144,6,47.0
1512.0,3,6.0,0.2222222222222222,7.715282460114196,3,48.0,0.4178657245872651,3,48.0
1519.0,3,26.0,0.9285714285714286,10.862058584193887,3,26.0,0.6476868537636269,3,26.0
1526.0,6,60.0,2.5,8.823076299431804,6,60.0,0.37190038866042685,6,60.0
1533.0,4,16.0,0.8,6.1218436928186275,4,65.0,0.3912513362233177,4,65.0
1540.0,3,24.0,1.0434782608695652,10.525246802242464,3,24.0,0.7116036399731516,3,24.0
1547.0,1,2.0,0.07407407407407407,9.483963457531168,1,5.0,0.6915367829009873,1,5.0
1554.0,2,16.0,0.48484848484848486,11.1969360097491,2,16.0,0.7649308391959461,2,16.0
1561.0,4,38.0,1.0857142857142856,10.272573257982117,4,38.0,0.6676630397617667,4,38.0
1568.0,3,4.0,0.10526315789473684,8.252298005376659,3,28.0,0.5413831994617646,3,28.0
1575.0,7,44.0,1.2571428571428571,9.305085632701532,7,44.0,0.5204989116189747,7,44.0
1582.0,4,12.0,0.3,8.16218316047184,4,53.0,0.5183410958673609,4,53.0
1589.0,7,51.0,1.5,8.592262870955333,7,51.0,0.48226930823107195,7,51.0
1596.0,6,22.0,0.6666666666666666,6.53873985720914,6,62.0,0.34042238578288675,6,62.0
1603.0,4,33.0,0.8461538461538461,10.498005501154504,4,38.0,0.7044729769747375,4,38.0
1610.0,8,72.0,1.7560975609756098,9.82198371285772,8,72.0,0.5673043977998744,8,72.0
1617.0,5,15.0,0.3333333333333333,8.239894921014328,5,61.0,0.5530516344132312,5,61.0
1624.0,11,52.0,1.2093023255813953,7.763102368774409,11,58.0,0.39534248437833125,11,58.0
1631.0,11,39.0,0.9512195121951219,6.368442799018958,11,101.0,0.3493877590472651,11,101.0
1638.0,10,66.0,1.65,8.206294070477306,10,92.0,0.42788560739787745,10,92.0
1645.0,8,48.0,1.0909090909090908,7.514281911685234,8,112.0,0.41356529960695587,8,112.0
1652.0,11,67.0,1.5227272727272727,8.180796529932973,11,110.0,0.4773212188021545,11,110.0
1659.0,8,39.0,0.8125,7.087275760141698,8,123.0,0.43923598718859147,8,123.0
1666.0,8,38.0,0.8837209302325582,7.706098397527609,8,89.0,0.3901568279686821,8,89.0
1673.0,15,116.0,2.6363636363636362,7.69805733407963,15,136.0,0.3407383390437659,15,136.0
1680.0,10,88.0,2.1463414634146343,6.625316862686559,10,168.0,0.4067950179586555,10,168.0
1687.0,8,44.0,1.0731707317073171,7.806621933843065,8,120.0,0.4156277165971623,8,120.0
1694.0,5,19.0,0.4523809523809524,5.847768701552181,5,123.0,0.3328069532614535,5,123.0
1701.0,10,61.0,1.4186046511627908,8.875676562446436,10,117.0,0.5157665372547312,10,117.0
1708.0,11,57.0,1.3255813953488371,6.6549916119535055,11,152.0,0.32731088358342586,11,152.0
1715.0,8,53.0,1.4722222222222223,7.436854085500329,8,105.0,0.37024448540116717,8,105.0
1722.0,6,20.0,0.5555555555555556,6.664472015309251,6,119.0,0.37073425173786445,6,119.0
1729.0,11,82.0,2.342857142857143,6.854639035184563,11,134.0,0.3209942715798877,11,134.0
1736.0,9,67.0,1.9142857142857144,5.8474494821440155,9,167.0,0.3852310871018891,9,167.0
1743.0,1,4.0,0.1,9.823611055354771,1,63.0,0.6570763599945394,1,63.0
1750.0,7,29.0,0.7073170731707317,9.022067148706965,7,30.0,0.5382375651153536,7,30.0
1757.0,6,22.0,0.6285714285714286,6.537569378038497,6,53.0,0.31023657038969776,6,53.0
1764.0,10,61.0,1.8484848484848484,8.244137857111904,10,62.0,0.3503709732546908,10,62.0
1771.0,4,34.0,0.9714285714285714,7.792305161956343,4,86.0,0.4728302454018624,4,86.0
1778.0,5,33.0,0.868421052631579,9.916046898385051,5,58.0,0.6267407455289169,5,58.0
1785.0,7,16.0,0.37209302325581395,6.821372353891131,7,60.0,0.3922796396836461,7,60.0
1792.0,13,87.0,2.1219512195121952,8.018168549396222,13,112.0,0.3960784111170283,13,112.0
1799.0,9,50.0,1.1363636363636365,6.6843848778879185,9,138.0,0.3792635361674793,9,138.0
1806.0,4,32.0,0.6530612244897959,9.539770093124648,4,68.0,0.5907119396304475,4,68.0
1813.0,6,16.0,0.32,6.830802066246429,6,63.0,0.37525746427441026,6,63.0
1820.0,16,102.0,2.217391304347826,7.212053619959259,16,130.0,0.3323993519996978,16,130.0
1827.0,13,81.0,1.7608695652173914,5.726826667964272,13,173.0,0.2827317781868174,13,173.0
1834.0,8,55.0,1.25,7.6475491931288815,8,130.0,0.37461096031997676,8,130.0
1841.0,6,17.0,0.37777777777777777,6.704122780061035,6,129.0,0.37973088244099135,6,129.0
1848.0,13,80.0,2.051282051282051,7.696510521596499,13,143.0,0.30860719302744727,13,143.0
1855.0,9,70.0,1.8918918918918919,6.001266358441259,9,172.0,0.22563988252007247,9,172.0
1862.0,5,32.0,0.8888888888888888,9.403933524483472,5,92.0,0.5717327848487266,5,92.0
1869.0,2,31.0,0.8378378378378378,9.895725513637894,2,56.0,0.6232558362524536,2,56.0
1876.0,2,4.0,0.11764705882352941,6.085831289783779,2,43.0,0.34079946834961794,2,43.0
1883.0,10,63.0,1.7027027027027026,8.626228289575153,10,88.0,0.4729205539644397,10,88.0
1890.0,2,21.0,0.5675675675675675,7.987079673489922,2,96.0,0.4962428087919224,2,96.0
1897.0,3,11.0,0.2972972972972973,10.561330067098915,3,23.0,0.6484270704250767,3,23.0
1904.0,6,46.0,1.2105263157894737,10.729653132667764,6,46.0,0.6335552177248276,6,46.0
1911.0,4,7.0,0.20588235294117646,7.943021327125289,4,29.0,0.48647759949665487,4,29.0
1918.0,7,40.0,1.1428571428571428,9.26193708176021,7,41.0,0.5003312626383355,7,41.0
1925.0,5,29.0,0.7631578947368421,8.681435238786442,5,69.0,0.5279365561181527,5,69.0
1932.0,9,42.0,1.135135135135135,8.656977159736657,9,51.0,0.5243847882551448,9,51.0
1939.0,6,22.0,0.5365853658536586,6.724255842388776,6,72.0,0.4289024995829557,6,72.0
1946.0,12,71.0,1.42,9.039275055833544,12,81.0,0.5211686271980912,12,81.0
1953.0,8,37.0,0.7254901960784313,6.0693646300968185,8,99.0,0.31541410966443606,8,99.0
1960.0,11,59.0,1.18,8.177568010889816,11,81.0,0.4443367764853161,11,81.0
1967.0,9,40.0,0.7547169811320755,7.142926113576886,9,105.0,0.3993760039616883,9,105.0
1974.0,15,86.0,1.8695652173913044,7.071678615806848,15,113.0,0.35926791011481196,15,113.0
1981.0,13,87.0,1.8125,6.628772163332255,13,175.0,0.3608611895740893,13,175.0
1988.0,7,36.0,0.8372093023255814,8.552314787033666,7,107.0,0.4421210334932199,7,107.0
1995.0,5,10.0,0.2127659574468085,7.542857074477497,5,86.0,0.43259532861840333,5,86.0
2002.0,11,75.0,1.7857142857142858,8.594125774607623,11,126.0,0.47155210944631415,11,126.0
2009.0,10,47.0,1.0930232558139534,6.216274839224815,10,148.0,0.3189805011018889,10,148.0
2016.0,9,62.0,1.441860465116279,8.403592663834186,9,95.0,0.45462929570734584,9,95.0
2023.0,7,19.0,0.4222222222222222,6.896890769878559,7,108.0,0.418829706306688,7,108.0
2030.0,7,41.0,0.9534883720930233,8.147214013151618,7,81.0,0.4649839960342548,7,81.0
