step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
7.0,0,0.0,0.0,13.040958392615254,0,0.0,0.9500368112033593,0,0.0
14.0,0,0.0,0.0,11.370562875576008,0,0.0,0.746663055173514,0,0.0
21.0,2,9.0,0.6,11.774773559932642,2,9.0,0.8023985297037021,2,9.0
28.0,2,3.0,0.14285714285714285,9.845846972122398,2,5.0,0.6985637236052408,2,5.0
35.0,6,30.0,1.1538461538461537,9.307508526926972,6,30.0,0.5283363225463314,6,30.0
42.0,1,1.0,0.037037037037037035,8.913579205530977,1,23.0,0.6168607227912474,1,23.0
49.0,4,15.0,0.5769230769230769,10.037486020230423,4,15.0,0.4947311030095527,4,15.0
56.0,1,1.0,0.041666666666666664,9.331013153166602,1,8.0,0.5497536307058755,1,8.0
63.0,5,17.0,0.7083333333333334,10.059290367506842,5,17.0,0.6060907207687384,5,17.0
70.0,0,0.0,0.0,8.699380760975234,0,6.0,0.6661613390127155,0,6.0
77.0,5,15.0,0.5,9.869952958641203,5,15.0,0.6281135141308263,5,15.0
84.0,3,9.0,0.2647058823529412,8.360814886277186,3,29.0,0.5399643970524997,3,29.0
91.0,6,33.0,1.03125,9.544018639270579,6,33.0,0.5260572744006518,6,33.0
98.0,3,7.0,0.2,8.171359243854052,3,34.0,0.5323450791210736,3,34.0
105.0,5,35.0,1.0,10.565626277465629,5,35.0,0.5970252190752174,5,35.0
112.0,3,7.0,0.2,8.468462667635299,3,23.0,0.4228916403254803,3,23.0
119.0,6,34.0,1.1333333333333333,9.625149512640858,6,34.0,0.5463240668843777,6,34.0
126.0,2,5.0,0.14285714285714285,8.798775411599964,2,30.0,0.5853394440097618,2,30.0
133.0,6,37.0,1.121212121212121,9.61545350451039,6,37.0,0.5337408222809049,6,37.0
140.0,2,4.0,0.12121212121212122,8.323481587242899,2,34.0,0.5360104425574284,2,34.0
147.0,4,18.0,0.5625,10.398810518111684,4,18.0,0.6631084823315353,4,18.0
154.0,3,7.0,0.21875,8.693634116453065,3,17.0,0.5153563134318205,3,17.0
161.0,7,40.0,1.2121212121212122,9.99684813725977,7,40.0,0.6191705549284273,7,40.0
168.0,2,2.0,0.05128205128205128,8.986906407506837,2,45.0,0.6183547333248701,2,45.0
175.0,10,42.0,1.05,8.971539571104653,10,42.0,0.44701172040552867,10,42.0
182.0,5,16.0,0.4,7.696749693623874,5,72.0,0.3956355646557715,5,72.0
189.0,9,46.0,1.3529411764705883,8.726150038623686,9,46.0,0.3709930968107442,9,46.0
196.0,6,28.0,0.7777777777777778,7.625036653066047,6,78.0,0.4054298605167769,6,78.0
203.0,4,20.0,0.5714285714285714,10.342227475783016,4,40.0,0.6357348499405533,4,40.0
210.0,7,22.0,0.6470588235294118,6.94101155174765,7,63.0,0.33092902689735537,7,63.0
217.0,13,81.0,2.7,5.875515547977262,13,104.0,0.22327107986406816,13,104.0
224.0,5,36.0,1.0588235294117647,6.790865249106546,5,120.0,0.39075024408426734,5,120.0
231.0,2,15.0,0.4411764705882353,10.784421528837832,2,26.0,0.6400058805431772,2,26.0
238.0,4,11.0,0.2972972972972973,9.510537382788467,4,16.0,0.5812014261377538,4,16.0
245.0,9,57.0,1.9,7.718867871170472,9,58.0,0.39687808141224823,9,58.0
252.0,4,15.0,0.4838709677419355,6.274826125030075,4,75.0,0.4193531244016725,4,75.0
259.0,6,31.0,0.8611111111111112,10.523034077547289,6,31.0,0.6075542570496014,6,31.0
266.0,7,25.0,0.6756756756756757,7.850047579336976,7,51.0,0.43422629641532445,7,51.0
273.0,9,76.0,2.235294117647059,9.240237632147181,9,76.0,0.5177861009659622,9,76.0
280.0,2,3.0,0.08108108108108109,8.21550960705828,2,62.0,0.4923430792347475,2,62.0
287.0,4,23.0,0.7666666666666667,10.158151719280474,4,23.0,0.5553904058107446,4,23.0
294.0,3,8.0,0.26666666666666666,8.410755627576712,3,27.0,0.44928373947227357,3,27.0
301.0,3,19.0,0.7916666666666666,10.484434756903797,3,19.0,0.6077204091368127,3,19.0
308.0,3,5.0,0.2,8.777414272419652,3,17.0,0.6249338913511543,3,17.0
315.0,5,35.0,1.4,9.875741183147435,5,35.0,0.5909259087126019,5,35.0
322.0,2,5.0,0.21739130434782608,7.685700238403053,2,17.0,0.5284296288162433,2,17.0
